Date,CPI,HICP,GER2Y,GER10Y,USA2Y,USA10Y,EURUSD
2019-02-04,253.319,80.27,-0.573,0.176,2.538,2.725,1.14354
2019-02-05,253.319,80.27,-0.567,0.17,2.528,2.704,1.1409
2019-02-06,253.319,80.27,-0.558,0.162,2.528,2.7,1.13646
2019-02-07,253.319,80.27,-0.581,0.116,2.484,2.657,1.1338
2019-02-08,253.319,80.27,-0.577,0.088,2.467,2.634,1.1334
2019-02-09,253.319,80.27,-0.5763333333333333,0.09833333333333333,2.473666666666667,2.6406666666666667,1.1329
2019-02-10,253.319,80.27,-0.5756666666666667,0.10866666666666666,2.4803333333333333,2.647333333333333,1.13235
2019-02-11,253.319,80.27,-0.575,0.119,2.487,2.654,1.1278
2019-02-12,253.319,80.27,-0.571,0.132,2.504,2.686,1.13338
2019-02-13,253.319,80.27,-0.561,0.123,2.537,2.709,1.12642
2019-02-14,253.319,80.27,-0.557,0.105,2.496,2.655,1.12945
2019-02-15,253.319,80.27,-0.56,0.104,2.518,2.664,1.1295
2019-02-16,253.319,80.27,-0.558,0.099,2.518,2.6670000000000003,1.1295
2019-02-17,253.319,80.27,-0.5645,0.10550000000000001,2.518,2.67,1.1295
2019-02-18,253.319,80.27,-0.571,0.112,2.518,2.673,1.13113
2019-02-19,253.319,80.27,-0.562,0.105,2.491,2.636,1.1339
2019-02-20,253.319,80.27,-0.571,0.099,2.502,2.648,1.1345
2019-02-21,253.319,80.27,-0.558,0.129,2.531,2.695,1.1338
2019-02-22,253.319,80.27,-0.568,0.094,2.497,2.654,1.134
2019-02-23,253.319,80.27,-0.549,0.099,2.501333333333333,2.6586666666666665,1.134
2019-02-24,253.319,80.27,-0.5555000000000001,0.104,2.5056666666666665,2.6633333333333336,1.13414
2019-02-25,253.319,80.27,-0.562,0.109,2.51,2.668,1.1364
2019-02-26,253.319,80.27,-0.555,0.119,2.484,2.638,1.1393
2019-02-27,253.319,80.27,-0.548,0.148,2.5,2.686,1.13795
2019-02-28,253.319,80.27,-0.534,0.182,2.518,2.717,1.13727
2019-03-01,254.277,81.09,-0.529,0.184,2.557,2.759,1.1376
2019-03-02,254.277,81.09,-0.5293333333333333,0.189,2.5523333333333333,2.747333333333333,1.1376
2019-03-03,254.277,81.09,-0.5296666666666667,0.1765,2.5476666666666667,2.735666666666667,1.13752
2019-03-04,254.277,81.09,-0.53,0.164,2.543,2.724,1.1338
2019-03-05,254.277,81.09,-0.5,0.167,2.547,2.719,1.13051
2019-03-06,254.277,81.09,-0.518,0.128,2.516,2.693,1.1311
2019-03-07,254.277,81.09,-0.545,0.066,2.475,2.641,1.11976
2019-03-08,254.277,81.09,-0.533,0.071,2.467,2.63,1.1238
2019-03-09,254.277,81.09,-0.545,0.071,2.471,2.6336666666666666,1.1238
2019-03-10,254.277,81.09,-0.541,0.069,2.475,2.6373333333333333,1.1231
2019-03-11,254.277,81.09,-0.537,0.067,2.479,2.641,1.12585
2019-03-12,254.277,81.09,-0.543,0.054,2.453,2.6,1.12867
2019-03-13,254.277,81.09,-0.545,0.063,2.467,2.625,1.1329
2019-03-14,254.277,81.09,-0.541,0.085,2.463,2.63,1.13078
2019-03-15,254.277,81.09,-0.537,0.083,2.442,2.591,1.1343
2019-03-16,254.277,81.09,-0.546,0.084,2.446,2.595666666666667,1.1342
2019-03-17,254.277,81.09,-0.5365,0.0845,2.45,2.6003333333333334,1.1319
2019-03-18,254.277,81.09,-0.527,0.085,2.454,2.605,1.13355
2019-03-19,254.277,81.09,-0.525,0.101,2.475,2.618,1.1353
2019-03-20,254.277,81.09,-0.528,0.083,2.398,2.524,1.1428
2019-03-21,254.277,81.09,-0.546,0.042,2.41,2.539,1.1374
2019-03-22,254.277,81.09,-0.562,-0.012,2.319,2.437,1.1319
2019-03-23,254.277,81.09,-0.546,-0.017333333333333333,2.296,2.426333333333333,1.1313
2019-03-24,254.277,81.09,-0.5545,-0.02266666666666667,2.273,2.4156666666666666,1.1294
2019-03-25,254.277,81.09,-0.563,-0.028,2.25,2.405,1.13153
2019-03-26,254.277,81.09,-0.56,-0.015,2.27,2.425,1.1274
2019-03-27,254.277,81.09,-0.607,-0.081,2.21,2.381,1.1251
2019-03-28,254.277,81.09,-0.594,-0.071,2.232,2.391,1.1227
2019-03-29,254.277,81.09,-0.607,-0.071,2.266,2.407,1.123
2019-03-30,254.277,81.09,-0.592,-0.068,2.2896666666666667,2.439,1.123
2019-03-31,254.277,81.09,-0.595,-0.0475,2.3133333333333335,2.471,1.1223
2019-04-01,255.233,81.67,-0.598,-0.027,2.337,2.503,1.1203
2019-04-02,255.233,81.67,-0.608,-0.049,2.302,2.472,1.1202
2019-04-03,255.233,81.67,-0.579,0.008,2.341,2.528,1.12443
2019-04-04,255.233,81.67,-0.582,-0.006,2.339,2.513,1.1221
2019-04-05,255.233,81.67,-0.575,0.006,2.343,2.499,1.1231
2019-04-06,255.233,81.67,-0.582,0.006,2.3486666666666665,2.5060000000000002,1.123
2019-04-07,255.233,81.67,-0.58,0.006,2.3543333333333334,2.513,1.1217
2019-04-08,255.233,81.67,-0.578,0.006,2.36,2.52,1.12558
2019-04-09,255.233,81.67,-0.575,-0.009,2.35,2.502,1.12657
2019-04-10,255.233,81.67,-0.589,-0.026,2.321,2.465,1.12758
2019-04-11,255.233,81.67,-0.578,-0.008,2.358,2.499,1.126
2019-04-12,255.233,81.67,-0.573,0.057,2.393,2.562,1.1318
2019-04-13,255.233,81.67,-0.581,0.057,2.393333333333333,2.56,1.1318
2019-04-14,255.233,81.67,-0.5774999999999999,0.057,2.393666666666667,2.558,1.1303
2019-04-15,255.233,81.67,-0.574,0.057,2.394,2.556,1.1304
2019-04-16,255.233,81.67,-0.581,0.065,2.414,2.592,1.12843
2019-04-17,255.233,81.67,-0.583,0.081,2.404,2.594,1.12962
2019-04-18,255.233,81.67,-0.589,0.023,2.38,2.56,1.1234
2019-04-19,255.233,81.67,-0.597,0.023,2.38175,2.56675,1.1245
2019-04-20,255.233,81.67,-0.595,0.023333333333333334,2.3834999999999997,2.5735,1.1244
2019-04-21,255.233,81.67,-0.593,0.023666666666666666,2.38525,2.5802500000000004,1.1244
2019-04-22,255.233,81.67,-0.591,0.024,2.387,2.587,1.12583
2019-04-23,255.233,81.67,-0.586,0.04,2.364,2.569,1.12236
2019-04-24,255.233,81.67,-0.601,-0.013,2.32,2.518,1.11528
2019-04-25,255.233,81.67,-0.604,-0.009,2.332,2.534,1.11359
2019-04-26,255.233,81.67,-0.608,-0.021,2.286,2.5,1.1162
2019-04-27,255.233,81.67,-0.6026666666666667,-0.012666666666666668,2.288666666666667,2.509,1.1138
2019-04-28,255.233,81.67,-0.5973333333333333,-0.004333333333333335,2.291333333333333,2.5180000000000002,1.11498
2019-04-29,255.233,81.67,-0.592,0.004,2.294,2.527,1.11848
2019-04-30,255.233,81.67,-0.594,0.013,2.266,2.504,1.1214
2019-05-01,255.296,81.78,-0.596,0.013,2.308,2.502,1.12
2019-05-02,255.296,81.78,-0.596,0.029,2.347,2.545,1.1171
2019-05-03,255.296,81.78,-0.597,0.024,2.335,2.53,1.121
2019-05-04,255.296,81.78,-0.6006666666666667,0.018,2.3263333333333334,2.52,1.121
2019-05-05,255.296,81.78,-0.6043333333333333,0.012,2.3176666666666668,2.51,1.11849
2019-05-06,255.296,81.78,-0.608,0.006,2.309,2.5,1.12009
2019-05-07,255.296,81.78,-0.611,-0.04,2.282,2.448,1.11891
2019-05-08,255.296,81.78,-0.619,-0.046,2.301,2.485,1.11974
2019-05-09,255.296,81.78,-0.626,-0.048,2.266,2.453,1.12182
2019-05-10,255.296,81.78,-0.619,-0.044,2.272,2.473,1.1234
2019-05-11,255.296,81.78,-0.63,-0.049,2.2449999999999997,2.4496666666666664,1.123
2019-05-12,255.296,81.78,-0.634,-0.0605,2.218,2.4263333333333335,1.1237
2019-05-13,255.296,81.78,-0.638,-0.072,2.191,2.403,1.12316
2019-05-14,255.296,81.78,-0.636,-0.07,2.198,2.414,1.1204
2019-05-15,255.296,81.78,-0.655,-0.099,2.164,2.377,1.12065
2019-05-16,255.296,81.78,-0.647,-0.092,2.194,2.394,1.11728
2019-05-17,255.296,81.78,-0.647,-0.103,2.2,2.393,1.1166
2019-05-18,255.296,81.78,-0.6495,-0.09799999999999999,2.207666666666667,2.4016666666666664,1.1165
2019-05-19,255.296,81.78,-0.652,-0.093,2.215333333333333,2.4103333333333334,1.11645
2019-05-20,255.296,81.78,-0.638,-0.088,2.223,2.419,1.1168
2019-05-21,255.296,81.78,-0.615,-0.058,2.258,2.428,1.1164
2019-05-22,255.296,81.78,-0.626,-0.083,2.227,2.38,1.11546
2019-05-23,255.296,81.78,-0.628,-0.12,2.15,2.322,1.1183
2019-05-24,255.296,81.78,-0.625,-0.116,2.168,2.324,1.1205
2019-05-25,255.296,81.78,-0.629,-0.116,2.1693333333333333,2.3193333333333332,1.1202
2019-05-26,255.296,81.78,-0.636,-0.129,2.170666666666667,2.3146666666666667,1.12088
2019-05-27,255.296,81.78,-0.643,-0.142,2.172,2.31,1.1193
2019-05-28,255.296,81.78,-0.644,-0.16,2.129,2.267,1.1166
2019-05-29,255.296,81.78,-0.646,-0.176,2.109,2.262,1.11364
2019-05-30,255.296,81.78,-0.642,-0.175,2.067,2.217,1.11304
2019-05-31,255.296,81.78,-0.66,-0.203,1.924,2.133,1.1197
2019-06-01,255.213,81.91,-0.6546666666666667,-0.20233333333333334,1.896,2.1136666666666666,1.1196
2019-06-02,255.213,81.91,-0.6493333333333333,-0.2016666666666667,1.868,2.0943333333333336,1.11733
2019-06-03,255.213,81.91,-0.644,-0.201,1.84,2.075,1.1244
2019-06-04,255.213,81.91,-0.642,-0.208,1.879,2.121,1.1254
2019-06-05,255.213,81.91,-0.666,-0.227,1.853,2.131,1.1228
2019-06-06,255.213,81.91,-0.642,-0.24,1.879,2.121,1.12758
2019-06-07,255.213,81.91,-0.654,-0.257,1.851,2.084,1.134
2019-06-08,255.213,81.91,-0.6553333333333333,-0.24433333333333335,1.8699999999999999,2.106,1.1339
2019-06-09,255.213,81.91,-0.6566666666666667,-0.23166666666666666,1.889,2.128,1.1319
2019-06-10,255.213,81.91,-0.658,-0.219,1.908,2.15,1.13173
2019-06-11,255.213,81.91,-0.656,-0.233,1.93,2.145,1.13286
2019-06-12,255.213,81.91,-0.666,-0.237,1.883,2.122,1.1292
2019-06-13,255.213,81.91,-0.662,-0.242,1.834,2.093,1.1279
2019-06-14,255.213,81.91,-0.684,-0.256,1.845,2.084,1.1236
2019-06-15,255.213,81.91,-0.684,-0.25233333333333335,1.8536666666666666,2.0863333333333336,1.1234
2019-06-16,255.213,81.91,-0.684,-0.24866666666666667,1.8623333333333334,2.0886666666666667,1.12163
2019-06-17,255.213,81.91,-0.684,-0.245,1.871,2.091,1.12238
2019-06-18,255.213,81.91,-0.738,-0.317,1.864,2.058,1.11977
2019-06-19,255.213,81.91,-0.712,-0.289,1.741,2.029,1.1235
2019-06-20,255.213,81.91,-0.742,-0.316,1.775,2.023,1.12945
2019-06-21,255.213,81.91,-0.714,-0.284,1.772,2.059,1.1394
2019-06-22,255.213,81.91,-0.718,-0.29133333333333333,1.7593333333333334,2.0453333333333332,1.1393
2019-06-23,255.213,81.91,-0.722,-0.29866666666666664,1.7466666666666666,2.0316666666666667,1.1384
2019-06-24,255.213,81.91,-0.726,-0.306,1.734,2.018,1.1398
2019-06-25,255.213,81.91,-0.733,-0.331,1.736,1.988,1.1367
2019-06-26,255.213,81.91,-0.732,-0.303,1.775,2.05,1.13739
2019-06-27,255.213,81.91,-0.726,-0.32,1.747,2.014,1.137
2019-06-28,255.213,81.91,-0.734,-0.328,1.757,2.007,1.1388
2019-06-29,255.213,81.91,-0.743,-0.3363333333333333,1.7683333333333333,2.0156666666666667,1.1387
2019-06-30,255.213,81.91,-0.7464999999999999,-0.3446666666666667,1.7796666666666665,2.0243333333333333,1.136
2019-07-01,255.802,81.52,-0.75,-0.353,1.791,2.033,1.12867
2019-07-02,255.802,81.52,-0.748,-0.368,1.763,1.976,1.1291
2019-07-03,255.802,81.52,-0.739,-0.385,1.764,1.953,1.1286
2019-07-04,255.802,81.52,-0.745,-0.399,1.762,1.948,1.12844
2019-07-05,255.802,81.52,-0.738,-0.361,1.867,2.039,1.123
2019-07-06,255.802,81.52,-0.752,-0.36266666666666664,1.8739999999999999,2.0420000000000003,1.123
2019-07-07,255.802,81.52,-0.743,-0.36433333333333334,1.881,2.045,1.1226
2019-07-08,255.802,81.52,-0.734,-0.366,1.888,2.048,1.1215
2019-07-09,255.802,81.52,-0.728,-0.354,1.919,2.072,1.1203
2019-07-10,255.802,81.52,-0.724,-0.306,1.828,2.061,1.1258
2019-07-11,255.802,81.52,-0.713,-0.264,1.869,2.143,1.125
2019-07-12,255.802,81.52,-0.716,-0.248,1.845,2.124,1.1286
2019-07-13,255.802,81.52,-0.709,-0.252,1.8416666666666666,2.1126666666666667,1.1285
2019-07-14,255.802,81.52,-0.7224999999999999,-0.273,1.8383333333333334,2.1013333333333333,1.12711
2019-07-15,255.802,81.52,-0.736,-0.294,1.835,2.09,1.1261
2019-07-16,255.802,81.52,-0.736,-0.289,1.854,2.106,1.1212
2019-07-17,255.802,81.52,-0.751,-0.287,1.811,2.043,1.1226
2019-07-18,255.802,81.52,-0.754,-0.31,1.756,2.026,1.12607
2019-07-19,255.802,81.52,-0.773,-0.322,1.824,2.057,1.1232
2019-07-20,255.802,81.52,-0.773,-0.324,1.8213333333333335,2.0546666666666664,1.1226
2019-07-21,255.802,81.52,-0.773,-0.33399999999999996,1.8186666666666667,2.0523333333333333,1.1218
2019-07-22,255.802,81.52,-0.773,-0.344,1.816,2.05,1.12053
2019-07-23,255.802,81.52,-0.78,-0.353,1.837,2.078,1.115
2019-07-24,255.802,81.52,-0.784,-0.378,1.822,2.05,1.1141
2019-07-25,255.802,81.52,-0.763,-0.361,1.868,2.083,1.1145
2019-07-26,255.802,81.52,-0.756,-0.377,1.86,2.074,1.1146
2019-07-27,255.802,81.52,-0.756,-0.377,1.8586666666666667,2.070333333333333,1.1145
2019-07-28,255.802,81.52,-0.762,-0.383,1.8573333333333335,2.066666666666667,1.113
2019-07-29,255.802,81.52,-0.768,-0.389,1.856,2.063,1.11422
2019-07-30,255.802,81.52,-0.765,-0.397,1.848,2.06,1.11571
2019-07-31,255.802,81.52,-0.783,-0.442,1.868,2.007,1.107
2019-08-01,256.036,81.64,-0.776,-0.449,1.75,1.902,1.10781
2019-08-02,256.036,81.64,-0.792,-0.495,1.71,1.843,1.1128
2019-08-03,256.036,81.64,-0.7993333333333333,-0.502,1.6663333333333332,1.8013333333333332,1.1127
2019-08-04,256.036,81.64,-0.8066666666666666,-0.509,1.6226666666666667,1.7596666666666667,1.11073
2019-08-05,256.036,81.64,-0.814,-0.516,1.579,1.718,1.1242
2019-08-06,256.036,81.64,-0.822,-0.537,1.597,1.716,1.12035
2019-08-07,256.036,81.64,-0.858,-0.582,1.603,1.721,1.12033
2019-08-08,256.036,81.64,-0.851,-0.558,1.617,1.719,1.1186
2019-08-09,256.036,81.64,-0.867,-0.575,1.649,1.745,1.131
2019-08-10,256.036,81.64,-0.843,-0.581,1.6253333333333333,1.71,1.1309
2019-08-11,256.036,81.64,-0.8485,-0.587,1.6016666666666668,1.675,1.12075
2019-08-12,256.036,81.64,-0.854,-0.593,1.578,1.64,1.1216
2019-08-13,256.036,81.64,-0.871,-0.608,1.671,1.702,1.1175
2019-08-14,256.036,81.64,-0.864,-0.649,1.581,1.583,1.1141
2019-08-15,256.036,81.64,-0.915,-0.711,1.473,1.502,1.1111
2019-08-16,256.036,81.64,-0.903,-0.684,1.487,1.562,1.1093
2019-08-17,256.036,81.64,-0.906,-0.673,1.5090000000000001,1.5773333333333335,1.1093
2019-08-18,256.036,81.64,-0.9025000000000001,-0.662,1.531,1.5926666666666667,1.1091
2019-08-19,256.036,81.64,-0.899,-0.651,1.553,1.608,1.10824
2019-08-20,256.036,81.64,-0.901,-0.691,1.51,1.552,1.1097
2019-08-21,256.036,81.64,-0.887,-0.671,1.575,1.591,1.1088
2019-08-22,256.036,81.64,-0.865,-0.645,1.612,1.613,1.1083
2019-08-23,256.036,81.64,-0.893,-0.677,1.531,1.533,1.1239
2019-08-24,256.036,81.64,-0.867,-0.6723333333333333,1.535,1.5346666666666666,1.1233
2019-08-25,256.036,81.64,-0.876,-0.6676666666666667,1.539,1.5363333333333333,1.11423
2019-08-26,256.036,81.64,-0.885,-0.663,1.543,1.538,1.11
2019-08-27,256.036,81.64,-0.882,-0.694,1.524,1.474,1.1089
2019-08-28,256.036,81.64,-0.884,-0.71,1.5,1.468,1.10851
2019-08-29,256.036,81.64,-0.894,-0.694,1.526,1.496,1.10596
2019-08-30,256.036,81.64,-0.923,-0.703,1.51,1.499,1.1009
2019-08-31,256.036,81.64,-0.898,-0.7026666666666667,1.5093333333333334,1.5013333333333334,1.1009
2019-09-01,256.43,81.82,-0.9085000000000001,-0.7023333333333333,1.5086666666666666,1.5036666666666667,1.099
2019-09-02,256.43,81.82,-0.919,-0.702,1.508,1.506,1.0964
2019-09-03,256.43,81.82,-0.896,-0.703,1.454,1.462,1.0972
2019-09-04,256.43,81.82,-0.884,-0.675,1.436,1.471,1.10339
2019-09-05,256.43,81.82,-0.855,-0.595,1.534,1.565,1.1032
2019-09-06,256.43,81.82,-0.851,-0.637,1.54,1.56,1.1131
2019-09-07,256.43,81.82,-0.846,-0.638,1.5583333333333333,1.589,1.1125
2019-09-08,256.43,81.82,-0.8405,-0.61,1.5766666666666667,1.618,1.1019
2019-09-09,256.43,81.82,-0.835,-0.582,1.595,1.647,1.10477
2019-09-10,256.43,81.82,-0.817,-0.548,1.688,1.744,1.1049
2019-09-11,256.43,81.82,-0.811,-0.561,1.676,1.745,1.1013
2019-09-12,256.43,81.82,-0.697,-0.524,1.725,1.778,1.10555
2019-09-13,256.43,81.82,-0.703,-0.445,1.804,1.901,1.1155
2019-09-14,256.43,81.82,-0.707,-0.45666666666666667,1.7883333333333333,1.8816666666666666,1.1155
2019-09-15,256.43,81.82,-0.711,-0.4683333333333333,1.7726666666666666,1.8623333333333334,1.10825
2019-09-16,256.43,81.82,-0.715,-0.48,1.757,1.843,1.1001
2019-09-17,256.43,81.82,-0.699,-0.474,1.731,1.81,1.1074
2019-09-18,256.43,81.82,-0.714,-0.508,1.764,1.8,1.10291
2019-09-19,256.43,81.82,-0.711,-0.507,1.744,1.787,1.10455
2019-09-20,256.43,81.82,-0.706,-0.522,1.687,1.722,1.1016
2019-09-21,256.43,81.82,-0.7116666666666667,-0.5423333333333333,1.6856666666666666,1.7223333333333333,1.1014
2019-09-22,256.43,81.82,-0.7173333333333333,-0.5626666666666666,1.6843333333333335,1.7226666666666668,1.10184
2019-09-23,256.43,81.82,-0.723,-0.583,1.683,1.723,1.09925
2019-09-24,256.43,81.82,-0.714,-0.6,1.628,1.652,1.1013
2019-09-25,256.43,81.82,-0.715,-0.576,1.681,1.737,1.0951
2019-09-26,256.43,81.82,-0.729,-0.583,1.66,1.697,1.0922
2019-09-27,256.43,81.82,-0.752,-0.575,1.638,1.687,1.09409
2019-09-28,256.43,81.82,-0.752,-0.573,1.634,1.6806666666666668,1.0939
2019-09-29,256.43,81.82,-0.752,-0.5725,1.63,1.6743333333333332,1.0941
2019-09-30,256.43,81.82,-0.752,-0.572,1.626,1.668,1.08988
2019-10-01,257.155,81.93,-0.752,-0.562,1.542,1.635,1.09341
2019-10-02,257.155,81.93,-0.747,-0.547,1.484,1.601,1.096
2019-10-03,257.155,81.93,-0.759,-0.587,1.392,1.534,1.09747
2019-10-04,257.155,81.93,-0.759,-0.587,1.406,1.529,1.0978
2019-10-05,257.155,81.93,-0.761,-0.585,1.4266666666666665,1.541,1.0978
2019-10-06,257.155,81.93,-0.7575000000000001,-0.58,1.4473333333333334,1.553,1.0983
2019-10-07,257.155,81.93,-0.754,-0.575,1.468,1.565,1.0972
2019-10-08,257.155,81.93,-0.765,-0.594,1.428,1.532,1.09592
2019-10-09,257.155,81.93,-0.735,-0.549,1.47,1.587,1.0983
2019-10-10,257.155,81.93,-0.702,-0.469,1.546,1.67,1.10097
2019-10-11,257.155,81.93,-0.711,-0.445,1.597,1.734,1.1036
2019-10-12,257.155,81.93,-0.706,-0.448,1.5963333333333334,1.7276666666666667,1.10352
2019-10-13,257.155,81.93,-0.7015,-0.451,1.5956666666666666,1.7213333333333334,1.1027
2019-10-14,257.155,81.93,-0.697,-0.454,1.595,1.715,1.10257
2019-10-15,257.155,81.93,-0.667,-0.417,1.624,1.771,1.1034
2019-10-16,257.155,81.93,-0.669,-0.385,1.59,1.745,1.1072
2019-10-17,257.155,81.93,-0.657,-0.408,1.598,1.75,1.11243
2019-10-18,257.155,81.93,-0.657,-0.38,1.578,1.754,1.1168
2019-10-19,257.155,81.93,-0.669,-0.36833333333333335,1.5936666666666668,1.7703333333333333,1.1183
2019-10-20,257.155,81.93,-0.6625000000000001,-0.35666666666666663,1.6093333333333333,1.7866666666666666,1.1154
2019-10-21,257.155,81.93,-0.656,-0.345,1.625,1.803,1.11507
2019-10-22,257.155,81.93,-0.656,-0.367,1.601,1.768,1.11286
2019-10-23,257.155,81.93,-0.651,-0.39,1.588,1.768,1.11316
2019-10-24,257.155,81.93,-0.666,-0.406,1.582,1.771,1.11026
2019-10-25,257.155,81.93,-0.648,-0.364,1.624,1.799,1.1079
2019-10-26,257.155,81.93,-0.647,-0.353,1.6320000000000001,1.8143333333333334,1.1079
2019-10-27,257.155,81.93,-0.646,-0.342,1.64,1.8296666666666666,1.1083
2019-10-28,257.155,81.93,-0.645,-0.331,1.648,1.845,1.10987
2019-10-29,257.155,81.93,-0.635,-0.351,1.641,1.837,1.1111
2019-10-30,257.155,81.93,-0.637,-0.355,1.602,1.775,1.1152
2019-10-31,257.155,81.93,-0.661,-0.403,1.526,1.688,1.11566
2019-11-01,257.879,81.67,-0.653,-0.381,1.554,1.714,1.1191
2019-11-02,257.879,81.67,-0.6516666666666667,-0.37033333333333335,1.5653333333333335,1.7363333333333333,1.1166
2019-11-03,257.879,81.67,-0.6503333333333333,-0.35966666666666663,1.5766666666666667,1.7586666666666666,1.11658
2019-11-04,257.879,81.67,-0.649,-0.349,1.588,1.781,1.1127
2019-11-05,257.879,81.67,-0.634,-0.309,1.622,1.857,1.10737
2019-11-06,257.879,81.67,-0.635,-0.334,1.613,1.83,1.10699
2019-11-07,257.879,81.67,-0.606,-0.234,1.679,1.929,1.1052
2019-11-08,257.879,81.67,-0.614,-0.261,1.68,1.945,1.10182
2019-11-09,257.879,81.67,-0.627,-0.2675,1.6786666666666665,1.9376666666666666,1.10196
2019-11-10,257.879,81.67,-0.618,-0.25575000000000003,1.6773333333333333,1.9303333333333335,1.10211
2019-11-11,257.879,81.67,-0.609,-0.244,1.676,1.923,1.10347
2019-11-12,257.879,81.67,-0.619,-0.252,1.662,1.928,1.10119
2019-11-13,257.879,81.67,-0.624,-0.298,1.646,1.891,1.1009
2019-11-14,257.879,81.67,-0.65,-0.35,1.591,1.822,1.10196
2019-11-15,257.879,81.67,-0.626,-0.335,1.614,1.836,1.10485
2019-11-16,257.879,81.67,-0.642,-0.335,1.6093333333333335,1.829,1.105
2019-11-17,257.879,81.67,-0.6295,-0.3355,1.6046666666666667,1.822,1.10531
2019-11-18,257.879,81.67,-0.617,-0.336,1.6,1.815,1.10715
2019-11-19,257.879,81.67,-0.623,-0.339,1.6,1.786,1.10779
2019-11-20,257.879,81.67,-0.627,-0.347,1.582,1.747,1.1077
2019-11-21,257.879,81.67,-0.619,-0.326,1.609,1.776,1.10654
2019-11-22,257.879,81.67,-0.635,-0.359,1.626,1.771,1.10196
2019-11-23,257.879,81.67,-0.632,-0.35566666666666663,1.621,1.7646666666666666,1.10196
2019-11-24,257.879,81.67,-0.629,-0.35233333333333333,1.6159999999999999,1.7583333333333333,1.1021
2019-11-25,257.879,81.67,-0.626,-0.349,1.611,1.752,1.1011
2019-11-26,257.879,81.67,-0.631,-0.371,1.59,1.741,1.10217
2019-11-27,257.879,81.67,-0.633,-0.372,1.626,1.767,1.10041
2019-11-28,257.879,81.67,-0.629,-0.36,1.628,1.778,1.10109
2019-11-29,257.879,81.67,-0.629,-0.36,1.612,1.774,1.10156
2019-11-30,257.879,81.67,-0.624,-0.3333333333333333,1.6093333333333335,1.79,1.10196
2019-12-01,258.63,81.93,-0.619,-0.3066666666666667,1.6066666666666667,1.806,1.10183
2019-12-02,258.63,81.93,-0.614,-0.28,1.604,1.822,1.10751
2019-12-03,258.63,81.93,-0.634,-0.348,1.542,1.717,1.1081
2019-12-04,258.63,81.93,-0.622,-0.313,1.578,1.778,1.10823
2019-12-05,258.63,81.93,-0.659,-0.297,1.592,1.809,1.1104
2019-12-06,258.63,81.93,-0.673,-0.287,1.619,1.843,1.10555
2019-12-07,258.63,81.93,-0.6783333333333333,-0.29366666666666663,1.619,1.8356666666666666,1.10555
2019-12-08,258.63,81.93,-0.6836666666666666,-0.30033333333333334,1.619,1.8283333333333334,1.10581
2019-12-09,258.63,81.93,-0.689,-0.307,1.619,1.821,1.10639
2019-12-10,258.63,81.93,-0.684,-0.296,1.654,1.842,1.1092
2019-12-11,258.63,81.93,-0.691,-0.322,1.615,1.793,1.11324
2019-12-12,258.63,81.93,-0.622,-0.269,1.664,1.896,1.1184
2019-12-13,258.63,81.93,-0.618,-0.29,1.608,1.824,1.1117
2019-12-14,258.63,81.93,-0.621,-0.285,1.6153333333333333,1.8403333333333334,1.1117
2019-12-15,258.63,81.93,-0.624,-0.28,1.6226666666666667,1.8566666666666667,1.11238
2019-12-16,258.63,81.93,-0.627,-0.275,1.63,1.873,1.11362
2019-12-17,258.63,81.93,-0.638,-0.293,1.625,1.875,1.11504
2019-12-18,258.63,81.93,-0.632,-0.248,1.635,1.922,1.11152
2019-12-19,258.63,81.93,-0.629,-0.234,1.631,1.922,1.1124
2019-12-20,258.63,81.93,-0.64,-0.25,1.632,1.919,1.10765
2019-12-21,258.63,81.93,-0.6376666666666667,-0.24633333333333332,1.638,1.922,1.10765
2019-12-22,258.63,81.93,-0.6353333333333333,-0.24266666666666667,1.644,1.925,1.10796
2019-12-23,258.63,81.93,-0.633,-0.239,1.65,1.928,1.1091
2019-12-24,258.63,81.93,-0.643,-0.2445,1.629,1.903,1.1087
2019-12-25,258.63,81.93,-0.643,-0.245,1.631,1.907,1.10944
2019-12-26,258.63,81.93,-0.643,-0.245,1.635,1.894,1.11004
2019-12-27,258.63,81.93,-0.633,-0.252,1.587,1.877,1.1177
2019-12-28,258.63,81.93,-0.625,-0.22866666666666666,1.5816666666666666,1.88,1.1177
2019-12-29,258.63,81.93,-0.617,-0.20533333333333334,1.5763333333333334,1.883,1.11813
2019-12-30,258.63,81.93,-0.609,-0.182,1.571,1.886,1.12017
2019-12-31,258.63,81.93,-0.594,-0.187,1.571,1.919,1.122
2020-01-01,259.127,81.1,-0.613,-0.20400000000000001,1.571,1.921,1.12186
2020-01-02,259.127,81.1,-0.605,-0.221,1.571,1.877,1.11703
2020-01-03,259.127,81.1,-0.622,-0.28,1.533,1.793,1.1153
2020-01-04,259.127,81.1,-0.623,-0.28200000000000003,1.5376666666666665,1.7983333333333333,1.1153
2020-01-05,259.127,81.1,-0.624,-0.284,1.5423333333333333,1.8036666666666665,1.11611
2020-01-06,259.127,81.1,-0.625,-0.286,1.547,1.809,1.11951
2020-01-07,259.127,81.1,-0.625,-0.283,1.538,1.811,1.11535
2020-01-08,259.127,81.1,-0.607,-0.242,1.585,1.874,1.11123
2020-01-09,259.127,81.1,-0.592,-0.218,1.581,1.855,1.1109
2020-01-10,259.127,81.1,-0.597,-0.235,1.57,1.82,1.1119
